CCAA,Año,PCA_10r_emp,PCA_11r_agr,PCA_12r_ind,PCA_13r_cons,PCA_14r_serv,PCA_15r_hog,PCA_16m_agr,PCA_17m_ind,PCA_18m_cons,PCA_19m_serv,PCA_1m_estr,PCA_20st_agr,PCA_21st_ind,PCA_22st_cons,PCA_23st_serv,PCA_24r_osr_ccaa,PCA_25r_aapp_ccaa,PCA_26r_ccaa,PCA_27r_osr_gt,PCA_28r_aapp_gt,PCA_29st_r_gt,PCA_2m_coyu,PCA_30r_gt1,PCA_30r_gt2,PCA_30r_gt3,PCA_30r_gt4,PCA_30r_gt5,PCA_30r_gt6,PCA_30r_gt7,PCA_30r_gt8,PCA_30r_gt9,PCA_31st_r_ggtt,PCA_32m_ggtt,PCA_33m_gt1,PCA_33m_gt2,PCA_33m_gt3,PCA_33m_gt4,PCA_33m_gt5,PCA_33m_gt6,PCA_33m_gt7,PCA_33m_gt8,PCA_33m_gt9,PCA_34st_gt1,PCA_34st_gt2,PCA_34st_gt3,PCA_34st_gt4,PCA_34st_gt5,PCA_34st_gt6,PCA_34st_gt7,PCA_34st_gt8,PCA_34st_gt9,PCA_35st_m_rhog,PCA_36st_m_rsect,PCA_37st_m_remp,PCA_38st_m_r_ccaa,PCA_3m_fin,PCA_4m_lab,PCA_5m_inmo,PCA_6m_vab,PCA_7st_macro,PCA_8r_resi,PCA_9r_agen,PCA_exposicionSP_alta,PCA_exposicionSP_baja,PCA_exposicionSP_media,PCA_m_0_ciclo,PCA_macro_jerarquico,PCA_34m_ccaa,GT,sens_serv_promedio,sens_cons_promedio,sens_serv_burbuja,sens_cons_burbuja,sens_serv_saneo,sens_cons_saneo,sens_serv_actual,sens_cons_actual,ISC,Vanguardia,Gap_Institucional,cluster_raw,cluster,dist_centroide,cluster_4,Ind_macro_terri_pca34,Ind_riesgo_terri_pca2425
Cantabria,2012,1.3863719085544923,0.30506948879232654,1.5338896866657017,0.7619122475042877,2.3798911597488503,0.7307895248150542,-1.7158650308958296,-1.4774158959673611,1.9798357891843097,-0.06534256722797896,1.4027913001149843,0.744921464652517,1.107538893281613,0.7224513618994242,0.6865506117699014,3.9294123758360406,5.235396971598726,1.740841582653371,2.4085266351774686,3.0841957706084164,1.4508526704797724,-3.6292003684949568,1.6265561515215836,2.0399123224052973,2.276086094409826,1.6508605602008497,1.5995725026668797,2.0812362025765814,1.873734100130892,1.191683977116107,2.861162023461453,3.5263098055627284,-0.10834843996979407,0.424153452794798,-0.5900106109396503,0.20193781946826808,-0.05159819784817955,0.037101757026551434,0.06709387572106737,0.01735873131907506,-0.24947556843323745,-0.4797792733263742,0.9122184245713711,0.5303420150148643,1.14817866938519,0.700280383086995,0.7448513092220779,0.9512019860492202,0.8521214927687639,0.4526317520241142,0.8740048906502889,0.6504046397701191,1.0342637817166822,0.9173597582922484,1.714704299544059,-0.32264225990408363,-1.5106674934347337,-0.9141079313488218,0.017044241946413092,1.571793756477516,0.5386505479087776,2.786592834932707,0.2309643311867152,3.3730672591379793,0.699120979046121,0.44418751207317175,1.571793756477516,-0.4404843563279067,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2013,0.4941052158720382,-0.07697493003936347,0.5321611313429061,0.18277423666721,1.5777926946631446,0.27286523617500597,-2.742573320945454,-2.1520227280701154,2.8465022168150487,-0.05529431030850625,1.9571846897295337,0.8050312557251325,1.02768174837279,1.3662196375081703,0.36241184824156814,2.414004846072039,3.556247552396257,1.1394863618229327,1.0788052030270885,1.6254638551058291,0.7191190384456645,-3.1597044930611,0.8283783741827747,1.4055592543708972,1.0912017521759536,0.9531786629799474,0.8201305476986891,1.2026225181814978,0.6514943071911993,0.716232185548206,1.8767112570436995,1.940093436127771,-0.1563446110989357,0.5724651861823139,-0.6555655811436949,0.1878258634425422,-0.1590513147488607,0.07309795430081517,0.016551631526067694,-0.05258387686882424,-0.2312650984726924,-0.4727146479502981,0.6312062496248717,0.23990650061349317,0.5954812227584436,0.33906635073809094,0.40887240527362073,0.5385820486554594,0.26678129374332693,0.2311682981694622,0.4942203369099952,0.6105291005521674,0.11703564118999608,0.7455779038091036,1.3984013906853243,-0.5166335591700042,-2.1905701009870246,-1.78964748750457,0.4681743799960169,2.133856735820886,0.7008533066152147,1.852108161018959,0.3009518057287035,2.0427250922801066,0.9057051280524407,0.7430982451534102,2.133856735820886,-0.5098872342594567,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2014,0.15235137652528757,-0.2400939703560854,0.049901405247546,-0.20633195623278291,1.1026278591343004,0.21271534581356613,-2.0368944448910526,-1.7032304814141088,2.785229928511849,0.006489674125569071,2.085684445109443,0.3376362109433478,0.6092449081570058,1.497264573398898,0.19921959778726925,1.5533953092898645,5.111104906719669,1.314639485182156,0.35987310146434065,3.0420113276827845,0.9494661486952877,-1.664444396912001,1.1154267025281572,1.44112955453423,1.2237872006578545,1.1543068097412945,0.8634365683334135,0.8739752318237519,0.5883565090136036,0.43709109327519063,1.773039517733124,1.9251619794194708,-0.14276056886891794,0.424649059745143,-0.46760423466613626,0.18369650469770046,-0.2209532842243678,0.009707514191258128,0.024671909102464647,-0.09016694402408927,-0.141175023791487,-0.30968279050593056,0.6881009586327336,0.3490743052226596,0.6545028285299205,0.3963025708577515,0.3969172482963183,0.39769516249475967,0.21944886649573878,0.14105263163917708,0.5354259453481758,0.7538561579293233,-0.349970675850254,0.764553398878996,1.764257142991501,-1.4974124148718857,-3.0005294403555767,-2.1073325760796,0.49492830220464973,2.5371007265066847,0.2726374147201632,1.6833094458713547,2.3379766202475962,3.8812316356142094,2.4240636060987275,0.9253928625717379,2.5371007265066847,-0.47349929865522017,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2015,0.03496911452325539,-0.1509513816118747,-0.042294907205690194,-0.5542347246417741,0.8840182344765954,0.1824371552273606,-1.5191518811088274,-1.412438144387134,2.3903175377994534,0.2763548598000199,2.396989397470405,0.2037209148115082,0.42855271856285293,1.4550951883691943,0.24880593056470077,1.0248508850403157,3.5832353772726155,0.9108306432547578,-0.07527471214020914,1.96522104793201,0.5398578754312873,-0.24926184965889117,0.9216649191783929,0.6852240527494287,0.8151885091509024,0.4917114937756756,0.41785326661195926,0.5063273973687324,-0.048067870450633994,0.004206691372270938,1.1067080021052946,0.9867043129290095,0.8627475050986078,0.4355515964880188,0.07390996475246912,0.49047579949307923,0.15472437632439956,0.23073778957401564,0.3994986786755679,0.2794294455903083,0.24435920178699339,0.14465383935931617,0.6081499991112581,0.31528793690796164,0.618070356242305,0.29446025249585367,0.3048361259962811,0.42217046419256,0.11898569267017035,0.12485956053078927,0.5033003496301011,0.5081874248927404,-0.5045415201978782,0.4823355801137442,1.1877506238241204,-1.6964221754767712,-1.9476756168050342,-1.7550704698514945,0.9676593449746483,2.035385678325822,0.22901709002308607,1.3410826369014488,1.548312128233603,3.0966593335453,1.9030644650803494,1.5162709817712827,2.035385678325822,1.0872148140643296,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2016,-0.06430927298332155,0.03625650174625778,-0.12550357957173203,-0.7193792422847717,0.6127976858061471,0.31026749945945314,-1.5883619667786504,-1.117044916399781,2.0860298645095976,0.6057094084744391,2.6599688385976523,0.42092128360288145,0.24929015633935445,1.380348187925057,0.307508193897555,0.7388854636602977,2.392372463545148,0.6173343624040897,-0.33436763630520466,1.4035208937844479,0.31851979342928366,-0.4560314353322109,0.6580595389206693,0.1832861712657356,0.5513423740627461,0.17663906886224218,-0.06290506930750205,0.17774828505048484,-0.28401654680573346,-0.1681943418357796,0.39874248302694487,0.32643855847873615,1.5453540013434282,0.5232714136908938,0.4837306449696508,0.6499087001938746,0.41039354439144216,0.5445386285868813,0.5278223633316182,0.43457292713760565,0.4892644612351593,0.5423415413991333,0.5334521241861286,0.31817629935881103,0.5754183350473043,0.2849255424304504,0.24305745957814734,0.34115563997992626,0.09085811705639162,0.16433057557917247,0.4266193856001325,0.5962250682546741,-0.5140993081159669,0.4411624653311711,0.9132323330388726,-2.1812987520390594,-1.5196062917115727,-1.5577379227994759,1.4199268901100954,2.049010416508295,0.17750199751161694,0.9972265572671675,1.3870982249426522,2.5027689085746583,0.9237242153210113,1.7282608127685803,2.049010416508295,2.0705481200040454,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2017,0.013068705532566638,0.3295495724596171,0.21723183690153355,-1.026280629962781,0.6750292799759157,0.5315847198785407,-0.9735419259958905,-1.1399424744191118,1.4293162851572818,0.9102551855353658,2.7391258857705387,0.44949738799859773,0.40124035742733655,1.1987013228611874,0.49030999787845514,0.5501395438909865,1.0142047830870762,0.3016503629269414,-0.5088567470466241,0.21321529925912255,-0.06104058203478454,0.3799423689288451,0.5695996801268229,-0.4178233493917594,0.37092453512761653,-0.33241354029565023,-0.4268616942469332,-0.28204768140592046,-0.6035328301933506,-0.14240666275984987,-0.25514511906024295,-0.30797842568736183,2.493289195888417,0.7008370744190008,0.8685885417085834,0.9093037818401165,0.6986563421551549,0.9085300654557936,0.8279955597689284,0.8398930343523524,0.820410564947677,0.904462244588912,0.5776303750571958,0.26824324490385043,0.6206386044452681,0.20650162185487805,0.25935251106325163,0.2878292355673395,0.15101612130589323,0.34327850693108175,0.35319906770820514,0.6163952805311164,-0.2696261242034922,0.35642820919243934,0.501759807837151,-1.991779879089859,-1.16605745059976,-1.4953519409681804,1.504158313221853,1.7793539095870043,0.12598690500014778,0.7483808053106774,0.33467553917579873,1.0656260236972206,0.08840658556236045,2.116161457077091,1.7793539095870043,3.4729243598613873,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2018,-0.11223802446052217,0.5211492452619748,0.2297186098032408,-1.1396863846034768,0.32624223152822995,0.7333473029749861,-0.5622745108238019,-0.845308351837802,0.6175426136125239,1.1065916137307596,3.113150867550079,0.46401769797988884,0.2616363361393088,0.8649742718857438,0.44848164032777804,0.37748554030246634,-1.0204685945773302,-0.1465409004379329,-0.7492449989033744,-0.840142786087262,-0.4174704756614248,0.7997880745963624,0.08620468128507648,-1.0233408411672118,-0.17813915512626993,-0.9144246270824395,-1.149784682489816,-0.6822526098085382,-0.8417636826787942,-0.4756028932685503,-0.6439923518341389,-1.2037727274249777,3.3537922990329707,0.9259746148923287,1.293993569929406,1.113138157439469,1.0716539921617065,1.1853966821415556,1.0737575000156674,1.0806560193208252,1.1505169402578233,1.2472418978234663,0.4706986452503301,0.23695786010152292,0.4685892451907886,0.13876096469530896,0.06918691127129949,0.23369368878131896,0.1649489134814718,0.3475798731623475,0.37330126669161984,0.7509265585343521,-0.25730523413306494,0.3019793832634456,0.0685613607531737,-2.6715768267553717,-0.7910333213003979,-1.2909124739020281,1.8207017059496733,1.7910492545780223,0.08727379370302575,0.5569040961936335,-0.6839727011568683,-0.39569835078801263,-1.332980166288243,2.5532718173549207,1.7910492545780223,4.765792117259435,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2019,-0.18270612198988348,0.5667386078005376,0.10317803068582353,-1.350972457786153,0.3700992578858606,0.9034263847849752,-0.4379431498703548,-0.7104910472381136,0.1982490878605986,1.3663765655249713,3.1396673502032413,0.4560628904196098,0.14346293005144128,0.7552948141330519,0.6006271583860733,0.2457206208648211,-0.8030472439371755,-0.12397450583380913,-0.8543025698270763,-0.6138387323943522,-0.3783303018253164,0.3294223321147999,0.22346790262678787,-0.91258649780491,-0.49360649036703463,-0.7201208006139562,-1.0312446543773117,-0.9011034890318328,-0.5893641742860778,-0.5939210333222281,-0.9353258472740742,-1.2252796367809147,4.547287869394135,1.4486678056142535,1.8065657645814763,1.5453326663159082,1.4207288747654945,1.5622937375944814,1.4180292141271809,1.3915864524617645,1.4807752262856062,1.6412965820576075,0.7752882637706708,0.5402401469245619,0.5370887614668383,0.4004984772521082,0.31101472364774,0.3085751371234756,0.4350305904916386,0.4561835124476667,0.45702811908483937,0.717986139580274,-0.32749392679625033,0.1264935578519555,-0.02726388209913063,-2.5694888930270365,0.11382627729762301,-0.9917923565460931,1.8088578385620788,1.4764132923281512,0.402401582201912,0.5554444942373349,0.33829455296937827,-1.353750565184356,-0.7541227263458299,2.5017892950423213,1.4764132923281512,6.4331188955731795,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2020,0.15963095487214152,0.7519941766716093,0.8801883059290464,-1.1439612064562363,1.3053670494037863,0.8332900915566032,-1.0353553673538114,-1.10712432559947,0.08373627321218287,0.754306109073021,2.8299657139040404,0.8989532480927653,0.6572815719674456,0.6166606588309033,0.6685917915717625,0.6508229220032362,2.4322413802264724,0.6106986209603505,-0.49147184714268877,1.595000500479971,0.33534116523342045,-1.8985138506349357,0.9048897304477063,0.3247546277119152,0.20146148350821,-0.15704384814742428,0.23223775491017315,0.09081001233264686,0.4293814715521574,-0.22698639687138725,-1.217399250156572,0.1661765400974629,2.5825119761907227,0.8305746915069436,0.5890392533243479,0.996856363862253,0.9970492005771135,0.7667660354133986,0.7793184464196017,0.9061555193585863,0.9742787718982734,0.8747376245755424,0.7854464745007551,0.4286553398193583,0.5858992612987111,0.43431909433448174,0.48792733784820386,0.42802158418019454,0.6492870861316602,0.37959017672716105,-0.03635012396764296,0.912226409271905,0.4271145901788099,0.5288296180530323,0.893541332824765,-2.566329009357256,-0.9626266078242615,-0.8971456850271914,0.8921742219174748,2.0067335850542314,0.8433556208381998,1.2541829821542172,1.993650252359483,-0.3596770048991566,2.4287423109287074,0.8546394250918788,2.0067335850542314,3.6253113099213032,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2021,0.19517842483850611,0.8946535574224251,0.7817439694869449,-1.1576403596741411,1.2637975555178633,0.831598816064717,-0.47876646969166264,-1.030808973774222,-0.2832885228531786,1.3802874912919336,3.5924454138518396,0.8018597852488365,0.5793797907940057,0.4503390478188202,0.974746357199348,0.5407238433725514,5.041254275612317,1.1295137344405957,-0.506570541363722,3.2390299835286993,0.7984024792396838,-0.027887257308170404,0.9292225070684259,1.0590533426715436,0.6804004190054854,0.8146074570550556,1.525186052247886,-0.24757023523696525,1.6383017461904152,-0.16282309807687392,-1.45008297996391,1.0656434453080208,4.72165003224285,1.6917042751383475,1.5557290893234135,1.5210447741087734,1.6332109952493241,1.3776358912970308,1.537149563703176,1.6195126108763913,1.58425632468451,1.640229499910376,1.1986749937747048,1.2138277178039019,1.0657812578419694,1.1830190670051803,1.3797464751557316,0.6560782115744291,1.5524272404144983,0.7172975380595619,0.25606127146608376,0.8940470570305491,0.47987036973066627,0.5286763061628631,1.39766907926962,-3.2192466891331435,-0.8627621637344732,-0.6932073622609619,1.698354542551064,1.9688266750763894,1.3530586528675779,1.4776338524018555,4.678596058032972,-0.4026346910078291,4.9455955526318,2.639978180198994,1.9688266750763894,6.654683411392911,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2022,0.1770425478168868,0.8138486499124324,1.0343688101741522,-1.1506291670828672,1.0558762786464866,0.8817451750147389,-0.8494847198893939,-0.9742338590559436,-0.6385055050947943,1.8519752279203152,4.170269928860694,0.8807556950004706,0.6552985128698172,0.281054478188765,1.1329311624391463,0.4311197280519218,3.902984877554832,0.8765850355229424,-0.5722552974595321,3.4704095315030425,0.848389316188235,-0.3555278035676887,0.3126098615366233,0.5426077782134511,0.0891076215566902,0.8912113220081835,1.2544503500378512,-0.20492620306841983,1.5469374961996905,-0.7261691972649699,-1.53500782850524,0.5144865741883624,7.465937956853734,2.6649682158106835,2.654358518461303,2.281173128215887,2.5290908319657,2.485390547734772,2.423334481452915,2.4670148380361634,2.522929773081406,2.401204851641252,1.3829933905139231,1.5579974315161786,1.169463537081548,1.6690558225336034,1.8093691187108765,1.1160615259880406,1.9378046701344585,0.9158416880460436,0.603746268736953,0.8467306779769302,0.4252518502701562,0.4405904007934071,1.0820030697816954,-3.0121974716238658,-0.09640216998724092,-0.5172429739133885,1.123932771094067,1.792678629308255,1.6260328796037957,1.1222240364139033,5.40115850548214,-0.9590624412115791,4.315734593328399,3.819879645251377,1.792678629308255,10.604030898724341,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2023,-0.24128497388148382,0.4448523543948387,0.14822102460182646,-1.276564074424797,0.791143384836115,0.9298181212829845,-0.5882005478854286,-0.6603643697901115,-0.1912189261880429,2.193747617402519,4.8140076773265355,0.39882738552986385,0.13733110781563537,0.5422947695523065,1.2007090274298478,-0.03759215319838844,2.320840965563932,0.4716852034966329,-0.9635779908033855,2.6797696983916035,0.530476265045023,0.03815952613347336,0.13663221173649162,-0.32134318815422497,-0.5585002493659997,0.19324321763313443,0.5571696358805768,-0.2190178568456269,0.6675907187520576,-1.050176272840258,-1.6782824161191254,-0.41959712996833004,4.533117965290589,1.5377617896009146,1.724474238476873,1.5457455822115729,1.536467222759343,1.384307487879738,1.289244383128874,1.4439735455987082,1.6176365091857015,1.6371665081308642,0.7788219711870286,0.7387678219940617,0.5074051987902002,0.8607898608001006,0.9435109914103059,0.5452524866608228,1.0271616637162824,0.3036672138656006,0.16567383049733617,0.6674549050026656,-0.27069532156373965,0.031135076121421315,0.5161416874390905,-2.532268816776892,1.294798815571759,-0.49593394618587494,1.3323143063744947,1.326880244243453,1.9963995938441552,1.0790073170629868,4.20972980059485,-1.0116946789930021,3.708339889829962,4.098706061607398,1.326880244243453,6.517577615984379,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
Cantabria,2024,-0.30994425982643503,0.3342991169985165,0.20576362234383996,-1.2903398512080462,0.7504981532483777,1.0990889351134017,-0.43828881921855034,-0.619195666106186,-0.36294188250812437,2.5010718804959593,5.231121661314213,0.22356826348224287,0.14073105845281703,0.4675045626968085,1.3427061235050137,-0.052592312863903416,1.143129443859393,0.22658304924400988,-0.9850873490380008,1.8644438575168591,0.293902328572378,0.4484253854903371,-0.4288887291958701,-0.7163374973976903,-0.011871966795824756,-0.3529021123518025,0.39188543981093776,-0.2862566083316865,-0.27558874445436393,-1.2040713069642137,-1.7471842766161265,-0.9047157198440501,4.5362779318353175,1.3076633488270764,1.832619677997101,1.645391054042366,1.5837595860173943,1.3501112059301736,1.2241680892451339,1.4413044154360506,1.676856792093105,1.686495332377329,0.42303583421973867,0.6330016031029193,0.8084547029403631,0.6443792749436517,0.8514001627930949,0.4832034636910316,0.6012842609606129,0.2587860553286858,0.16352683133934207,0.7366903826673092,-0.35521238497148805,-0.040794934481772,0.23950076555446193,-1.3621235085942467,0.6559573337674942,-0.4833224899794135,2.085372414816124,1.2399486260423433,2.422058391774148,0.8321175624273505,2.1100906401483934,-0.7853056086784382,2.9971954795426847,4.433323915418288,1.2399486260423433,6.500200566023193,GT9,1.3210367834653363,0.17603957156119598,1.2265048533556322,0.24796823301157137,0.9895633051830921,0.06858176885995317,0.6709741962729416,0.07747159764664466,0.1842,0,1,1,1,2.8229672149900527,C1_Escudo,0.32939999999999997,0.3684
CastillaLaMancha,2000,-2.0200218606679265,-1.2235564605812046,-2.176268785094365,-1.1855986518572983,-2.9865393847737014,-2.1874856874651574,2.5163078305071176,2.917700529142382,-0.8294430433036967,-2.913728011988266,-2.151850167000631,-2.6090243758447356,-2.574554125658966,0.20596408819464687,-2.98755784142468,-5.427956875899225,-4.23712017261556,-1.7878845172075244,-5.821395997363767,-3.7890252276443968,-2.4662389768039583,2.535160728021183,-3.5549059894060275,-3.3576253075758524,-3.092988316430974,-3.1545277348136342,-3.2052496088515343,-3.220426400226421,-3.3287130585894764,-2.6637549769890616,-2.6322273572365833,-5.869326153544258,-9.721988900523765,-3.3633691900769773,-3.1257075444294284,-3.0875519617370957,-3.2142675085070183,-3.3224547833847278,-3.394325863362272,-3.1991512341000927,-3.1394648575254336,-3.2206713063024655,-3.1326068977745,-2.937784192022212,-2.951836913476463,-3.010800150162697,-3.112737833159035,-3.1099984343974834,-3.108243109617974,-2.869994491893743,-2.6363768373967034,-2.716413057930418,-3.5934379111655907,-2.203447487079464,-2.7187695315320433,1.3127974105479718,0.85449733806754,1.319201042060232,-0.27680419105994347,-1.7481050797775217,-1.6460157987018986,-2.7733768900382656,-0.5903782628712355,2.6522189119282937,0.46588266548381646,-0.7757120053810316,-1.7481050797775217,-13.630815226687526,GT4,1.1688750862392117,0.1763641525415421,1.0788687123606628,0.25192980560588185,0.8826041172637925,0.06856703453555049,0.5873783488185038,0.07764395815023462,0.2566,0,0,1,1,2.1480659399990856,C1_Base,0.3635,0.5132
CastillaLaMancha,2001,-1.8157412261752255,-1.1849545562444235,-2.106664407590427,-1.1819686976919785,-2.6913575169569586,-1.813763915161007,2.9678326154881365,2.201889585766701,-1.234362441323714,-2.2711057266870514,-1.8402951797078797,-2.7649862667482914,-2.1943588925648303,0.014783941112359332,-2.5345468104327176,-4.765437224302759,-3.8963622409097516,-1.6059963857884523,-5.262722146234662,-3.5277673338275997,-2.2586151012020217,2.026542178817342,-3.0545897927821737,-3.110319734466168,-2.808834211511414,-2.946993753306875,-2.9400234199675324,-2.9344257027847886,-2.996271408019007,-2.330331581863054,-2.5106529398542,-5.327396494698932,-8.178806754884238,-2.9124205882741143,-2.4746583239465187,-2.6221672867911,-2.6987212185878207,-2.744338441327244,-2.8572157450292215,-2.7385469693604434,-2.682517725544993,-2.7139516871432288,-2.7022011828794374,-2.5093007921572754,-2.590754401085978,-2.659189681487673,-2.7039314138618433,-2.716480978242421,-2.7268110668189567,-2.478599104607559,-2.3355027898262226,-2.4172112355589563,-3.44243037351091,-2.046302218090778,-2.512481647121632,1.1462732309907073,0.7568277959023908,1.5349064078316297,-0.10372897216396369,-1.6155505237997043,-1.5504653471805843,-2.6124213718382,-0.6694717287014295,1.8442018885141065,-0.044927597939451086,-0.7416621718168561,-1.6155505237997043,-11.470690989929173,GT4,1.1688750862392117,0.1763641525415421,1.0788687123606628,0.25192980560588185,0.8826041172637925,0.06856703453555049,0.5873783488185038,0.07764395815023462,0.2566,0,0,1,1,2.1480659399990856,C1_Base,0.3635,0.5132
CastillaLaMancha,2002,-1.387508846620895,-0.7956165566450374,-1.8749850983730512,-0.7088484656383311,-2.3201591347526946,-1.4804080541027607,2.334646639171096,1.6724037351076486,-1.3796705001670881,-1.8403202609510338,-1.688195021748526,-2.102416528993601,-1.839153995680487,-0.24752851979712695,-2.1597056187810284,-3.989548097384154,-3.628319920326999,-1.4199711380720719,-4.577083539809346,-3.354308860705201,-2.045582463983675,1.4590755001978,-2.7871106781437187,-2.7595675439319325,-2.6766155232954225,-2.562669267073583,-2.6749017121831002,-2.5686204686961167,-2.450537936076036,-1.9995558150244845,-2.1630979019012266,-4.709249477676626,-7.289454084391988,-2.963701218716256,-2.1276503902034167,-2.3862771873378392,-2.337104924808343,-2.403340635356724,-2.487611058809989,-2.3910378672785697,-2.3435251883221904,-2.295396206252623,-2.6087689621547137,-2.1920834135123517,-2.413171735254252,-2.3075161817808,-2.4134497525602905,-2.3711614982114626,-2.3062889061330223,-2.147773939674381,-1.9907505634272797,-2.1132831973175703,-2.8505216309465946,-1.7518314912373683,-2.279961230146235,1.3017180130472354,0.15813659960006346,1.6723165450817221,0.02373782792893771,-1.4151768394903594,-1.4137222610134448,-2.452660518400179,-0.5270591101080903,0.7424883175706445,-0.828277942294696,-0.7140596621971846,-1.4151768394903594,-10.156642612492604,GT4,1.1688750862392117,0.1763641525415421,1.0788687123606628,0.25192980560588185,0.8826041172637925,0.06856703453555049,0.5873783488185038,0.07764395815023462,0.2566,0,0,1,1,2.1480659399990856,C1_Base,0.3635,0.5132
CastillaLaMancha,2003,-1.064316260983153,-0.5190986568866721,-1.6978736871820375,-0.18386761976815277,-1.9927373576594307,-1.0695031084428386,2.3915328615218017,1.9565202007428881,-1.1659615028970114,-1.9735213937261689,-1.6910970962698422,-1.8501725765249493,-1.9060085208100535,-0.36294621837564994,-2.09404987222517,-2.9914881992738125,-3.3012710665106813,-1.1843338439406716,-3.6924181339632027,-3.1291929718175626,-1.7703401171765145,1.848537622137565,-2.4120235709891276,-2.3738109210766796,-2.397981652338273,-2.2594465056291178,-2.146727199236254,-2.0755491906156274,-2.115969580424173,-1.5830852356769192,-1.6605665721226028,-3.9627492557248005,-5.7625868828480264,-1.9535977268344722,-1.745407877723201,-2.0491195156753044,-1.856368208578473,-1.9119483904444297,-1.9782026875673648,-1.987052739008887,-1.8627665591576827,-1.8163864997464896,-1.9719443361590754,-1.8429039851028801,-2.1180614637828494,-1.9313808124099472,-1.9285009314246815,-1.9001194415350442,-1.9523929169926113,-1.704128719146489,-1.5554064792360291,-1.9406452745296994,-2.3937135044690914,-1.6883955521231053,-2.164377799673791,0.8914211286690258,0.8198828984822248,1.853508120691436,0.15213167983594117,-1.6160729338366278,-1.098213622728846,-2.0225990049080553,-1.3362557587846506,-0.018117434092965568,-1.1647857568191473,-0.6183911053516856,-1.6160729338366278,-8.067824807732062,GT4,1.1688750862392117,0.1763641525415421,1.0788687123606628,0.25192980560588185,0.8826041172637925,0.06856703453555049,0.5873783488185038,0.07764395815023462,0.2566,0,0,1,1,2.1480659399990856,C1_Base,0.3635,0.5132
